city,crime_name,2010,2011,2012,2013,2014,avg,Latitude,Longitude
Rajkot,Making or possessing materials for forged currency or bank notes,,,,,0,0,22.3,70.8
,,,,,,,,,
Rajkot,Making or using documents resembling currency notes or bank notes,,,,,0,0,22.3,70.8
,,,,,,,,,
Rajkot,Making preparation and assembly for committing dacoity,,,,,0,0,22.3,70.8
,,,,,,,,,
Rajkot,Murder,3.8,3.2,2.9,2.6,3.1,3.1,22.3,70.8
,,,,,,,,,
Rajkot,Offences against state,,,,,0,0,22.3,70.8
,,,,,,,,,
Rajkot,Offences promoting enmity between different groups,,,,,0.1,0.1,22.3,70.8
,,,,,,,,,
Rajkot,Offences related to counterfeit coin,,,,,0,0,22.3,70.8
,,,,,,,,,
Rajkot,Other IPC crimes,159.1,121.6,138.7,92.3,58,113.9,22.3,70.8
,,,,,,,,,
Rajkot,Other cases of assault on women to outrage her modesty,,,,,3.9,3.9,22.3,70.8
,,,,,,,,,
Rajkot,Other caste conflict riots,,,,,0,0,22.3,70.8
,,,,,,,,,
Rajkot,Other kidnapping & abduction,,,,,1.2,1.2,22.3,70.8
,,,,,,,,,
Rajkot,Other rape,1.8,1.5,1.7,2.1,0.2,1.5,22.3,70.8
,,,,,,,,,
Rajkot,Other rape other than custodial,,,,,2.4,2.4,22.3,70.8
,,,,,,,,,
Rajkot,Other theft,24.1,13.7,17.1,15.8,11.8,16.5,22.3,70.8
,,,,,,,,,
Rajkot,Political riots,,,,,0,0,22.3,70.8
,,,,,,,,,
Rajkot,Possession of forged or counterfeiting currency or bank notes,,,,,0,0,22.3,70.8
,,,,,,,,,
Rajkot,Preparation & assembly for dacoity,0,0,0,0,0,0,22.3,70.8
,,,,,,,,,
Rajkot,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,,0.1,0.1,22.3,70.8
,,,,,,,,,
Rajkot,Rape,1.8,1.5,1.7,2.1,2.6,1.9,22.3,70.8
,,,,,,,,,
Rajkot,Rape other than custodial,,,,,2.6,2.6,22.3,70.8
,,,,,,,,,
Rajkot,Riots,6.4,4.8,5.3,5,4.4,5.2,22.3,70.8
,,,,,,,,,
Rajkot,Riots others,,,,,4.4,4.4,22.3,70.8
,,,,,,,,,
Rajkot,Robbery,3.4,2.6,3.1,2.9,6.5,3.7,22.3,70.8
,,,,,,,,,
Rajkot,SCs-STs vs Non-SCs-STs riots,,,,,0,0,22.3,70.8
,,,,,,,,,
Rajkot,Sectarian riots,,,,,0,0,22.3,70.8
,,,,,,,,,
Rajkot,Sedition,,,,,0,0,22.3,70.8
,,,,,,,,,
Rajkot,Sexual harassment,,,,,0.8,0.8,22.3,70.8
,,,,,,,,,
Rajkot,Sexual harassment and molestation of women,3.2,3,2,3.3,5.5,3.4,22.3,70.8
,,,,,,,,,
Rajkot,Stalking,,,,,0,0,22.3,70.8
,,,,,,,,,
Rajkot,Student riots,,,,,0,0,22.3,70.8
,,,,,,,,,
Rajkot,Theft,103.7,66.4,72.8,61.3,60,72.8,22.3,70.8
,,,,,,,,,
Rajkot,Total cognizable crimes under IPC,401.6,283.2,310.5,256.8,252.8,301,22.3,70.8
,,,,,,,,,
Rajkot,Unlawful assembly,,,,,1,1,22.3,70.8
,,,,,,,,,
Rajkot,Unnatural offences,,,,,0.1,0.1,22.3,70.8
,,,,,,,,,
Rajkot,Use of criminal force with intent to disrobe women,,,,,0,0,22.3,70.8
,,,,,,,,,
Rajkot,"Using as genuine, forged or counterfeiting currency or bank notes",,,,,0.2,0.2,22.3,70.8
,,,,,,,,,
Rajkot,Voyeurism,,,,,0,0,22.3,70.8
,,,,,,,,,
Ranchi,Acid attack,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Agrarian riots,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Arson,,0.4,0.4,0.6,0.8,0.6,23.37,85.33
,,,,,,,,,
Ranchi,Assault on women with intent to outrage her modesty,,0.9,1.9,2,3,1.9,23.37,85.33
,,,,,,,,,
Ranchi,Attempt to acid attack,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Attempt to commit culpable homicide not amounting to murder,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Attempt to commit murder,,2.4,1.2,1.2,6.7,2.9,23.37,85.33
,,,,,,,,,
Ranchi,Attempt to commit rape,,,,,1.9,1.9,23.37,85.33
,,,,,,,,,
Ranchi,Auto theft,,94.1,86.5,98.8,102,95.3,23.37,85.33
,,,,,,,,,
Ranchi,Burglary,,13.9,14.4,16.8,18.1,15.8,23.37,85.33
,,,,,,,,,
Ranchi,Caste conflict riots,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Causing death by negligence,,15.1,17.1,17.5,7.3,14.2,23.37,85.33
,,,,,,,,,
Ranchi,Causing injuries under rash driving or road rage,,,,,19,19,23.37,85.33
,,,,,,,,,
Ranchi,Cheating,,15.9,22.1,23.2,18.3,19.9,23.37,85.33
,,,,,,,,,
Ranchi,Communal riots,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Counterfeit currency & bank notes total,,,,,0.2,0.2,23.37,85.33
,,,,,,,,,
Ranchi,Counterfeiting,,0.1,0,0,0.2,0.1,23.37,85.33
,,,,,,,,,
Ranchi,Counterfeiting currency - notes or bank notes,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Counterfeiting government stamp,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Criminal breach of trust,,4.1,2.8,3.2,2.8,3.2,23.37,85.33
,,,,,,,,,
Ranchi,Criminal trespass or burglary,,,,,1.1,1.1,23.37,85.33
,,,,,,,,,
Ranchi,Cruelty by husband or his relatives,,8,8.5,9.6,17,10.8,23.37,85.33
,,,,,,,,,
Ranchi,Culpable homicide not amounting to murder,,0.4,0,0,0,0.1,23.37,85.33
,,,,,,,,,
Ranchi,Custodial rape,,0,0,0,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Dacoity,,1.2,1.4,0.8,0.4,0.9,23.37,85.33
,,,,,,,,,
Ranchi,Dacoity with murder,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Deaths due to other causes,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Deaths due to rash or negligent driving,,,,,7.3,7.3,23.37,85.33
,,,,,,,,,
Ranchi,Disclosure of identity of victims,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Dowry deaths,,2,1.1,1.1,1.9,1.5,23.37,85.33
,,,,,,,,,
Ranchi,Extortion,,,,,4.1,4.1,23.37,85.33
,,,,,,,,,
Ranchi,Forgery,,,,,4.9,4.9,23.37,85.33
,,,,,,,,,
Ranchi,Gang rape,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Gang rape other than custodial,,,,,0.9,0.9,23.37,85.33
,,,,,,,,,
Ranchi,Grievous hurt,,,,,37.4,37.4,23.37,85.33
,,,,,,,,,
Ranchi,House trespass & house breaking,,,,,17,17,23.37,85.33
,,,,,,,,,
Ranchi,Human trafficking,,,,,1.4,1.4,23.37,85.33
,,,,,,,,,
Ranchi,Hurt,,29,34.3,35.7,37.4,34.1,23.37,85.33
,,,,,,,,,
Ranchi,Importation of girls from foreign country,,0,0,0,0.2,0.1,23.37,85.33
,,,,,,,,,
Ranchi,Imputation or assertions prejudicial to national integration,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Industrial riots,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Insult to modesty of women at office premises,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Insult to modesty of women at other places,,,,,1.5,1.5,23.37,85.33
,,,,,,,,,
Ranchi,Insult to modesty of women in other places related to work,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Insult to modesty of women in public transport system,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Insult to the modesty of women,,0,0.7,1.1,1.5,0.8,23.37,85.33
,,,,,,,,,
Ranchi,Kidnapping,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Kidnapping & abduction,,8.9,7.6,5.3,9.5,7.8,23.37,85.33
,,,,,,,,,
Ranchi,Kidnapping & abduction in order to murder,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Kidnapping & abduction of others,,0.7,,0.6,0,0.6,23.37,85.33
,,,,,,,,,
Ranchi,Kidnapping & abduction of women and girls,,17,14.8,9.8,0,13.9,23.37,85.33
,,,,,,,,,
Ranchi,Kidnapping & abduction of women to compel her for marriage,,,,,16.3,16.3,23.37,85.33
,,,,,,,,,
Ranchi,Kidnapping for ransom,,,,,0.5,0.5,23.37,85.33
,,,,,,,,,
Ranchi,Kidnapping of others,,,0.5,,0,0.5,23.37,85.33
,,,,,,,,,
Ranchi,Making or possessing materials for forged currency or bank notes,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Making or using documents resembling currency notes or bank notes,,,,,0.2,0.2,23.37,85.33
,,,,,,,,,
Ranchi,Making preparation and assembly for committing dacoity,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Murder,,6.3,5.1,5.8,5.4,5.7,23.37,85.33
,,,,,,,,,
Ranchi,Offences against state,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Offences promoting enmity between different groups,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Offences related to counterfeit coin,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Other IPC crimes,,80.8,69.5,91.8,61,75.8,23.37,85.33
,,,,,,,,,
Ranchi,Other cases of assault on women to outrage her modesty,,,,,2,2,23.37,85.33
,,,,,,,,,
Ranchi,Other caste conflict riots,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Other kidnapping & abduction,,,,,1.2,1.2,23.37,85.33
,,,,,,,,,
Ranchi,Other rape,,6.3,6.3,8.3,0.1,5.3,23.37,85.33
,,,,,,,,,
Ranchi,Other rape other than custodial,,,,,7.6,7.6,23.37,85.33
,,,,,,,,,
Ranchi,Other theft,,39.6,67.4,28.3,60.8,49,23.37,85.33
,,,,,,,,,
Ranchi,Political riots,,,,,0.4,0.4,23.37,85.33
,,,,,,,,,
Ranchi,Possession of forged or counterfeiting currency or bank notes,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Preparation & assembly for dacoity,,0.2,0.1,0.1,0,0.1,23.37,85.33
,,,,,,,,,
Ranchi,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Rape,,6.3,6.3,8.3,8.5,7.3,23.37,85.33
,,,,,,,,,
Ranchi,Rape other than custodial,,,,,8.5,8.5,23.37,85.33
,,,,,,,,,
Ranchi,Riots,,7.3,9.1,5.8,4.5,6.7,23.37,85.33
,,,,,,,,,
Ranchi,Riots others,,,,,4.2,4.2,23.37,85.33
,,,,,,,,,
Ranchi,Robbery,,5.9,6.3,3.7,5.4,5.3,23.37,85.33
,,,,,,,,,
Ranchi,SCs-STs vs Non-SCs-STs riots,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Sectarian riots,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Sedition,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Sexual harassment,,,,,0.9,0.9,23.37,85.33
,,,,,,,,,
Ranchi,Sexual harassment and molestation of women,,0.9,2.6,3.1,4.4,2.8,23.37,85.33
,,,,,,,,,
Ranchi,Stalking,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Student riots,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Theft,,133.6,153.9,127.1,162.7,144.3,23.37,85.33
,,,,,,,,,
Ranchi,Total cognizable crimes under IPC,,333.7,354,349.2,386.1,355.8,23.37,85.33
,,,,,,,,,
Ranchi,Unlawful assembly,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Unnatural offences,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Use of criminal force with intent to disrobe women,,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,"Using as genuine, forged or counterfeiting currency or bank notes",,,,,0,0,23.37,85.33
,,,,,,,,,
Ranchi,Voyeurism,,,,,0,0,23.37,85.33
,,,,,,,,,
Srinagar,Acid attack,,,,,0.2,0.2,34.07,74.82
,,,,,,,,,
Srinagar,Agrarian riots,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Arson,,1.8,1.6,2,2.1,1.9,34.07,74.82
,,,,,,,,,
Srinagar,Assault on women with intent to outrage her modesty,,28.7,33.7,44.6,36.6,35.9,34.07,74.82
,,,,,,,,,
Srinagar,Attempt to acid attack,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Attempt to commit culpable homicide not amounting to murder,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Attempt to commit murder,,5,3.5,3,2.7,3.5,34.07,74.82
,,,,,,,,,
Srinagar,Attempt to commit rape,,,,,0.8,0.8,34.07,74.82
,,,,,,,,,
Srinagar,Auto theft,,27,15.9,16.2,18.9,19.5,34.07,74.82
,,,,,,,,,
Srinagar,Burglary,,22,19.7,18.2,18.7,19.6,34.07,74.82
,,,,,,,,,
Srinagar,Caste conflict riots,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Causing death by negligence,,5.6,4.7,4.6,4,4.7,34.07,74.82
,,,,,,,,,
Srinagar,Causing injuries under rash driving or road rage,,,,,25.4,25.4,34.07,74.82
,,,,,,,,,
Srinagar,Cheating,,9.9,7.9,7.6,6,7.8,34.07,74.82
,,,,,,,,,
Srinagar,Communal riots,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Counterfeit currency & bank notes total,,,,,0.4,0.4,34.07,74.82
,,,,,,,,,
Srinagar,Counterfeiting,,0.3,0.2,0.2,0.4,0.3,34.07,74.82
,,,,,,,,,
Srinagar,Counterfeiting currency - notes or bank notes,,,,,0.4,0.4,34.07,74.82
,,,,,,,,,
Srinagar,Counterfeiting government stamp,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Criminal breach of trust,,1.3,1.2,1.5,0.7,1.2,34.07,74.82
,,,,,,,,,
Srinagar,Criminal trespass or burglary,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Cruelty by husband or his relatives,,9.1,10.6,12.1,10.6,10.6,34.07,74.82
,,,,,,,,,
Srinagar,Culpable homicide not amounting to murder,,0,0.2,0.3,0.3,0.2,34.07,74.82
,,,,,,,,,
Srinagar,Custodial rape,,0,0,0,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Dacoity,,0.2,0,0.2,0.1,0.1,34.07,74.82
,,,,,,,,,
Srinagar,Dacoity with murder,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Deaths due to other causes,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Deaths due to rash or negligent driving,,,,,4,4,34.07,74.82
,,,,,,,,,
Srinagar,Disclosure of identity of victims,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Dowry deaths,,0,0,0,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Extortion,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Forgery,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Gang rape,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Gang rape other than custodial,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Grievous hurt,,,,,0.5,0.5,34.07,74.82
,,,,,,,,,
Srinagar,House trespass & house breaking,,,,,18.7,18.7,34.07,74.82
,,,,,,,,,
Srinagar,Human trafficking,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Hurt,,0.7,1.3,1.3,0.6,1,34.07,74.82
,,,,,,,,,
Srinagar,Importation of girls from foreign country,,0,0,0,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Imputation or assertions prejudicial to national integration,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Industrial riots,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Insult to modesty of women at office premises,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Insult to modesty of women at other places,,,,,7.4,7.4,34.07,74.82
,,,,,,,,,
Srinagar,Insult to modesty of women in other places related to work,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Insult to modesty of women in public transport system,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Insult to the modesty of women,,11.7,13.8,15.1,7.4,12,34.07,74.82
,,,,,,,,,
Srinagar,Kidnapping,,,,,2.9,2.9,34.07,74.82
,,,,,,,,,
Srinagar,Kidnapping & abduction,,9.3,7.9,7.1,5.6,7.5,34.07,74.82
,,,,,,,,,
Srinagar,Kidnapping & abduction in order to murder,,,,,0.2,0.2,34.07,74.82
,,,,,,,,,
Srinagar,Kidnapping & abduction of others,,0.6,,0.3,0,0.4,34.07,74.82
,,,,,,,,,
Srinagar,Kidnapping & abduction of women and girls,,18.5,14.9,14.4,0,15.9,34.07,74.82
,,,,,,,,,
Srinagar,Kidnapping & abduction of women to compel her for marriage,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Kidnapping for ransom,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Kidnapping of others,,,0.9,,0,0.9,34.07,74.82
,,,,,,,,,
Srinagar,Making or possessing materials for forged currency or bank notes,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Making or using documents resembling currency notes or bank notes,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Making preparation and assembly for committing dacoity,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Murder,,0.9,1,1.3,0.4,0.9,34.07,74.82
,,,,,,,,,
Srinagar,Offences against state,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Offences promoting enmity between different groups,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Offences related to counterfeit coin,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Other IPC crimes,,82.6,94,99.3,62.4,84.6,34.07,74.82
,,,,,,,,,
Srinagar,Other cases of assault on women to outrage her modesty,,,,,36.4,36.4,34.07,74.82
,,,,,,,,,
Srinagar,Other caste conflict riots,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Other kidnapping & abduction,,,,,2.4,2.4,34.07,74.82
,,,,,,,,,
Srinagar,Other rape,,2.3,3.2,3.7,0,2.3,34.07,74.82
,,,,,,,,,
Srinagar,Other rape other than custodial,,,,,2,2,34.07,74.82
,,,,,,,,,
Srinagar,Other theft,,11.5,7.8,10,10.6,10,34.07,74.82
,,,,,,,,,
Srinagar,Political riots,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Possession of forged or counterfeiting currency or bank notes,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Preparation & assembly for dacoity,,0,0,0,0,0,34.07,74.82
,,,,,,,,,
Srinagar,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Rape,,2.3,3.2,3.7,2,2.8,34.07,74.82
,,,,,,,,,
Srinagar,Rape other than custodial,,,,,2,2,34.07,74.82
,,,,,,,,,
Srinagar,Riots,,11.5,8.4,9,10.2,9.8,34.07,74.82
,,,,,,,,,
Srinagar,Riots others,,,,,10.2,10.2,34.07,74.82
,,,,,,,,,
Srinagar,Robbery,,2.6,1.4,2.4,2.8,2.3,34.07,74.82
,,,,,,,,,
Srinagar,SCs-STs vs Non-SCs-STs riots,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Sectarian riots,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Sedition,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Sexual harassment,,,,,0.2,0.2,34.07,74.82
,,,,,,,,,
Srinagar,Sexual harassment and molestation of women,,40.4,47.5,59.7,44,47.9,34.07,74.82
,,,,,,,,,
Srinagar,Stalking,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Student riots,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Theft,,38.5,23.7,26.2,29.5,29.5,34.07,74.82
,,,,,,,,,
Srinagar,Total cognizable crimes under IPC,,216.5,205.3,219.3,199,210,34.07,74.82
,,,,,,,,,
Srinagar,Unlawful assembly,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Unnatural offences,,,,,0.2,0.2,34.07,74.82
,,,,,,,,,
Srinagar,Use of criminal force with intent to disrobe women,,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,"Using as genuine, forged or counterfeiting currency or bank notes",,,,,0,0,34.07,74.82
,,,,,,,,,
Srinagar,Voyeurism,,,,,0,0,34.07,74.82
,,,,,,,,,
Surat,Acid attack,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Agrarian riots,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Arson,0.2,0.1,0.1,0.1,0.1,0.1,21.19,72.81
,,,,,,,,,
Surat,Assault on women with intent to outrage her modesty,1.2,1.7,1.4,4.6,3.5,2.5,21.19,72.81
,,,,,,,,,
Surat,Attempt to acid attack,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Attempt to commit culpable homicide not amounting to murder,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Attempt to commit murder,0.7,0.8,0.6,0.7,0.9,0.7,21.19,72.81
,,,,,,,,,
Surat,Attempt to commit rape,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Auto theft,44.4,27.5,28.3,20.5,19.3,28,21.19,72.81
,,,,,,,,,
Surat,Burglary,9.7,7.8,7.3,7.9,5.6,7.7,21.19,72.81
,,,,,,,,,
Surat,Caste conflict riots,,,,,0.2,0.2,21.19,72.81
,,,,,,,,,
Surat,Causing death by negligence,12.9,5.3,5,4.6,5.3,6.6,21.19,72.81
,,,,,,,,,
Surat,Causing injuries under rash driving or road rage,,,,,14.3,14.3,21.19,72.81
,,,,,,,,,
Surat,Cheating,4.5,4.2,3.9,4.1,7.2,4.8,21.19,72.81
,,,,,,,,,
Surat,Communal riots,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Counterfeit currency & bank notes total,,,,,0.2,0.2,21.19,72.81
,,,,,,,,,
Surat,Counterfeiting,1.3,0.9,0.3,0.2,0.2,0.6,21.19,72.81
,,,,,,,,,
Surat,Counterfeiting currency - notes or bank notes,,,,,0.1,0.1,21.19,72.81
,,,,,,,,,
Surat,Counterfeiting government stamp,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Criminal breach of trust,1.2,0.7,0.5,0.5,0.6,0.7,21.19,72.81
,,,,,,,,,
Surat,Criminal trespass or burglary,,,,,4,4,21.19,72.81
,,,,,,,,,
Surat,Cruelty by husband or his relatives,13.6,14,15.2,24.9,20.5,17.6,21.19,72.81
,,,,,,,,,
Surat,Culpable homicide not amounting to murder,0,0,0,0.2,0.2,0.1,21.19,72.81
,,,,,,,,,
Surat,Custodial rape,0,0,0,0,0,0,21.19,72.81
,,,,,,,,,
Surat,Dacoity,0.4,0.3,0.1,0.2,0.3,0.3,21.19,72.81
,,,,,,,,,
Surat,Dacoity with murder,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Deaths due to other causes,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Deaths due to rash or negligent driving,,,,,5.3,5.3,21.19,72.81
,,,,,,,,,
Surat,Disclosure of identity of victims,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Dowry deaths,0.2,0,0.2,0.1,0.1,0.1,21.19,72.81
,,,,,,,,,
Surat,Extortion,,,,,0.2,0.2,21.19,72.81
,,,,,,,,,
Surat,Forgery,,,,,0.4,0.4,21.19,72.81
,,,,,,,,,
Surat,Gang rape,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Gang rape other than custodial,,,,,0.2,0.2,21.19,72.81
,,,,,,,,,
Surat,Grievous hurt,,,,,7.7,7.7,21.19,72.81
,,,,,,,,,
Surat,House trespass & house breaking,,,,,1.6,1.6,21.19,72.81
,,,,,,,,,
Surat,Human trafficking,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Hurt,19.8,9.9,9.6,8.4,7.7,11.1,21.19,72.81
,,,,,,,,,
Surat,Importation of girls from foreign country,0,0,0,0,0,0,21.19,72.81
,,,,,,,,,
Surat,Imputation or assertions prejudicial to national integration,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Industrial riots,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Insult to modesty of women at office premises,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Insult to modesty of women at other places,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Insult to modesty of women in other places related to work,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Insult to modesty of women in public transport system,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Insult to the modesty of women,0.1,0.2,0,0,0,0.1,21.19,72.81
,,,,,,,,,
Surat,Kidnapping,,,,,2.7,2.7,21.19,72.81
,,,,,,,,,
Surat,Kidnapping & abduction,2.9,2.4,2,6.7,5.7,3.9,21.19,72.81
,,,,,,,,,
Surat,Kidnapping & abduction in order to murder,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Kidnapping & abduction of others,0.7,0.6,,2.5,0,1.3,21.19,72.81
,,,,,,,,,
Surat,Kidnapping & abduction of women and girls,3.2,4.2,3.3,9.9,0,5.2,21.19,72.81
,,,,,,,,,
Surat,Kidnapping & abduction of women to compel her for marriage,,,,,5.1,5.1,21.19,72.81
,,,,,,,,,
Surat,Kidnapping for ransom,,,,,0.1,0.1,21.19,72.81
,,,,,,,,,
Surat,Kidnapping of others,,,0.5,,0,0.5,21.19,72.81
,,,,,,,,,
Surat,Making or possessing materials for forged currency or bank notes,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Making or using documents resembling currency notes or bank notes,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Making preparation and assembly for committing dacoity,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Murder,3.1,2.2,2.1,2.2,1.9,2.3,21.19,72.81
,,,,,,,,,
Surat,Offences against state,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Offences promoting enmity between different groups,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Offences related to counterfeit coin,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Other IPC crimes,128.9,98.9,118,443,2.5,158.3,21.19,72.81
,,,,,,,,,
Surat,Other cases of assault on women to outrage her modesty,,,,,1.2,1.2,21.19,72.81
,,,,,,,,,
Surat,Other caste conflict riots,,,,,0.2,0.2,21.19,72.81
,,,,,,,,,
Surat,Other kidnapping & abduction,,,,,0.7,0.7,21.19,72.81
,,,,,,,,,
Surat,Other rape,1.2,1.8,2,3.9,0.1,1.8,21.19,72.81
,,,,,,,,,
Surat,Other rape other than custodial,,,,,4.6,4.6,21.19,72.81
,,,,,,,,,
Surat,Other theft,16.5,12.4,12.9,13.7,9.4,13,21.19,72.81
,,,,,,,,,
Surat,Political riots,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Possession of forged or counterfeiting currency or bank notes,,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Preparation & assembly for dacoity,0.2,0.1,0.1,0.1,0,0.1,21.19,72.81
,,,,,,,,,
Surat,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,,0,0,21.19,72.81
,,,,,,,,,
Surat,Rape,1.2,1.8,2,3.9,4.8,2.7,21.19,72.81
,,,,,,,,,
Surat,Rape other than custodial,,,,,4.8,4.8,21.19,72.81
,,,,,,,,,
Surat,Riots,3.1,1.4,1.4,1.3,0.9,1.6,21.19,72.81
,,,,,,,,,
Surat,Riots others,,,,,0.7,0.7,21.19,72.81
,,,,,,,,,
